,State,Disaster Type,Disaster Title,year start,year end
1293,IL,Flood,"Severe Storms, Straight-Line Winds, and Flooding",2013,2013
1294,IL,Flood,"Severe Storms, Straight-Line Winds, and Flooding",2013,2013
1295,IL,Flood,"Severe Storms, Straight-Line Winds, and Flooding",2013,2013
1296,IL,Flood,"Severe Storms, Straight-Line Winds, and Flooding",2013,2013
1297,IL,Flood,"Severe Storms, Straight-Line Winds, and Flooding",2013,2013
1298,IL,Flood,"Severe Storms, Straight-Line Winds, and Flooding",2013,2013
1299,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1300,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1301,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1302,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1303,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1304,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1305,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1306,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1307,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1308,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1309,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1310,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1311,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1312,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1313,IL,Tornado,"Severe Storms, Straight-Line Winds, and Tornadoes",2013,2013
1314,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1315,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1316,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1317,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1318,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1319,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1320,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1321,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1322,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1323,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1324,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1325,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1326,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1327,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1328,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1329,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1330,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1331,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1332,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1333,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1334,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1335,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1336,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1337,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1338,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1339,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1340,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1341,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1342,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1343,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1344,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1345,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1346,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1347,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1348,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1349,IN,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and",2011,2011
1350,IN,Storm,"Severe Storms, Straight-Line Winds, and Tornadoes",2012,2012
1351,IN,Storm,"Severe Storms, Straight-Line Winds, and Tornadoes",2012,2012
1352,IN,Storm,"Severe Storms, Straight-Line Winds, and Tornadoes",2012,2012
1353,IN,Storm,"Severe Storms, Straight-Line Winds, and Tornadoes",2012,2012
1354,IN,Storm,"Severe Storms, Straight-Line Winds, and Tornadoes",2012,2012
1355,IN,Storm,"Severe Storms, Straight-Line Winds, and Tornadoes",2012,2012
1356,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1357,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1358,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1359,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1360,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1361,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1362,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1363,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1364,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1365,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1366,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1367,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1368,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1369,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1370,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1371,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1372,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1373,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1374,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1375,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1376,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1377,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1378,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1379,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1380,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1381,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1382,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1383,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1384,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1385,IN,Storm,Severe Winter Storm and Snowstorm,2014,2014
1386,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1387,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1388,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1389,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1390,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1391,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1392,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1393,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1394,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1395,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1396,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1397,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1398,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1399,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1400,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1401,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1402,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1403,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1404,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1405,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1406,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1407,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1408,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1409,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1410,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1411,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1412,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1413,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1414,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1415,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1416,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1417,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1418,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1419,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1420,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1421,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1422,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1423,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1424,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1425,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1426,KS,Storm,"Severe Storms, Flooding, and Tornadoes",2010,2010
1427,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1428,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1429,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1430,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1431,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1432,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1433,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1434,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1435,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1436,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1437,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1438,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1439,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1440,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1441,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1442,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1443,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1444,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1445,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1446,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1447,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1448,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1449,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1450,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1451,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2011,2011
1452,KS,Flood,Flooding ,2011,2011
1453,KS,Flood,Flooding ,2011,2011
1454,KS,Flood,Flooding ,2011,2011
1455,KS,Flood,Flooding ,2011,2011
1456,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1457,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1458,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1459,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1460,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1461,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1462,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1463,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1464,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1465,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1466,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1467,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1468,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1469,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2012,2012
1470,KS,Snow,Snowstorm,2013,2013
1471,KS,Snow,Snowstorm,2013,2013
1472,KS,Snow,Snowstorm,2013,2013
1473,KS,Snow,Snowstorm,2013,2013
1474,KS,Snow,Snowstorm,2013,2013
1475,KS,Snow,Snowstorm,2013,2013
1476,KS,Snow,Snowstorm,2013,2013
1477,KS,Snow,Snowstorm,2013,2013
1478,KS,Snow,Snowstorm,2013,2013
1479,KS,Snow,Snowstorm,2013,2013
1480,KS,Snow,Snowstorm,2013,2013
1481,KS,Snow,Snowstorm,2013,2013
1482,KS,Snow,Snowstorm,2013,2013
1483,KS,Snow,Snowstorm,2013,2013
1484,KS,Snow,Snowstorm,2013,2013
1485,KS,Snow,Snowstorm,2013,2013
1486,KS,Snow,Snowstorm,2013,2013
1487,KS,Snow,Snowstorm,2013,2013
1488,KS,Snow,Snowstorm,2013,2013
1489,KS,Snow,Snowstorm,2013,2013
1490,KS,Snow,Snowstorm,2013,2013
1491,KS,Snow,Snowstorm,2013,2013
1492,KS,Snow,Snowstorm,2013,2013
1493,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1494,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1495,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1496,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1497,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1498,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1499,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1500,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1501,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1502,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1503,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1504,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1505,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1506,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1507,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1508,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1509,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1510,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1511,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1512,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1513,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1514,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1515,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1516,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1517,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1518,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1519,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1520,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1521,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1522,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1523,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1524,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1525,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1526,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1527,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1528,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1529,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1530,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1531,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1532,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1533,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1534,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1535,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1536,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1537,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1538,KS,Storm,"Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",2013,2013
1539,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1540,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1541,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1542,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1543,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1544,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1545,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1546,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1547,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1548,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1549,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1550,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1551,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1552,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1553,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1554,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1555,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1556,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1557,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1558,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1559,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1560,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1561,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1562,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1563,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1564,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1565,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
1566,KS,Storm,"Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",2015,2015
