,State,CountyName,Housing Type,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2065,CA,Alameda County,Data_5_bed,624659.0,570271.5,568528.75,694547.9166666666,787314.3333333334,867065.3333333334,963678.0,1045183.5,1231463.75,1259175.5,1293269.1666666667
2066,CA,Santa Clara County,Data_5_bed,845696.8333333334,790125.5,828781.25,991894.0833333334,1091574.0833333333,1198690.75,1261825.75,1393886.4166666667,1688246.6666666667,1576490.0,1634168.0
2067,TX,Harris County,Data_5_bed,281591.75,265653.3333333333,278614.4166666667,318488.4166666667,374026.3333333333,423279.4166666667,440360.8333333333,470423.9166666667,504328.5,517259.4166666667,524901.75
2068,TX,Dallas County,Data_5_bed,174642.16666666666,164884.75,168633.5,176085.08333333334,190499.58333333334,212661.66666666666,233491.75,263356.9166666667,290729.3333333333,312691.8333333333,324112.8333333333
2069,AZ,Mohave County,Data_5_bed,452370.4166666667,401135.25,407059.9166666667,420554.0,452551.25,454409.9166666667,468719.0833333333,473327.8333333333,499384.0833333333,540865.5833333334,557646.0833333334
2070,IL,Vermilion County,Data_5_bed,120688.58333333333,117113.75,115863.75,117899.66666666667,122359.91666666667,126746.33333333333,130994.66666666667,134295.41666666666,137592.5,141902.0,142549.5
2071,MD,Harford County,Data_5_bed,423790.0,410384.0833333333,401557.5833333333,412134.0,420144.5,412572.8333333333,415589.6666666667,422323.8333333333,439695.4166666667,442834.5833333333,459820.0
2072,AL,Lauderdale County,Data_5_bed,185258.5,187226.0,197427.91666666666,200241.41666666666,202155.91666666666,206559.75,206554.5,211429.08333333334,223860.08333333334,232847.16666666666,242243.66666666666
2073,GA,Dekalb County,Data_5_bed,443480.0,422752.5,438926.0,464729.5,488411.0,505857.6666666667,547309.4166666666,584283.0,618071.75,612557.4166666666,622020.0833333334
2075,IL,Lake County,Data_5_bed,352039.4166666667,326992.5,313855.4166666667,324743.8333333333,347193.5833333333,350234.8333333333,354362.0833333333,359324.25,359988.1666666667,358407.0,368277.1666666667
2077,MD,Prince Georges County,Data_5_bed,324488.8333333333,317303.6666666667,312068.9166666667,337494.5833333333,366619.5833333333,377438.75,388761.5,403147.0833333333,418247.75,423681.0833333333,437380.5
2078,CA,San Diego County,Data_5_bed,568413.5833333334,550138.0833333334,540638.25,611843.4166666666,673841.0,691797.25,722912.75,774419.0,815258.8333333334,806407.8333333334,847997.75
2079,WA,Benton County,Data_5_bed,337267.0,340538.3333333333,333803.5,331643.25,331951.5,348585.6666666667,374689.9166666667,403524.5833333333,435053.4166666667,480839.25,493612.6666666667
2080,FL,Miami-Dade County,Data_5_bed,398757.9166666667,361259.6666666667,369718.1666666667,410040.5833333333,448485.3333333333,479812.0833333333,500043.8333333333,530952.3333333334,549561.5,549469.5,563280.0833333334
2081,CA,Los Angeles County,Data_5_bed,384679.0833333333,369054.4166666667,375456.0,419572.0833333333,456645.5,503181.5833333333,545265.75,577694.25,626920.1666666666,639498.1666666666,691680.4166666666
2082,MD,Baltimore County,Data_5_bed,446466.0833333333,418859.1666666667,412031.25,435267.75,459696.5,467106.5,467328.5,480229.4166666667,488393.25,496756.4166666667,505489.25
2083,CO,Denver County,Data_5_bed,260626.5,252068.41666666666,263951.5,297533.5,334859.0833333333,403449.9166666667,471443.4166666667,511483.6666666667,576566.25,602856.0,624699.0833333334
2084,IA,Pottawattamie County,Data_5_bed,257865.16666666666,256975.08333333334,259291.91666666666,262581.3333333333,267003.9166666667,274642.75,279992.0,284634.8333333333,296724.5833333333,306651.1666666667,327269.5833333333
2085,GA,Dekalb County,Data_5_bed,170492.66666666666,148953.75,141336.91666666666,147212.0,165740.0,180262.16666666666,191813.16666666666,205014.41666666666,224249.16666666666,238463.16666666666,254401.33333333334
2086,CO,Denver County,Data_5_bed,367472.5833333333,348661.75,365290.0,406958.8333333333,443040.6666666667,485123.5833333333,510886.8333333333,523282.4166666667,570512.0,586054.75,589631.8333333334
2087,WA,Snohomish County,Data_5_bed,374747.1666666667,337985.1666666667,337390.0,387955.4166666667,417375.3333333333,444584.0833333333,487918.25,543346.0833333334,609522.25,621853.25,658548.25
2088,CA,Los Angeles County,Data_5_bed,1747981.5833333333,1754822.1666666667,1835190.5833333333,2200349.0833333335,2589311.0833333335,2884346.3333333335,3059864.25,3247282.3333333335,3480886.0833333335,3533127.3333333335,3619399.5
2089,FL,Hillsborough County,Data_5_bed,127975.91666666667,109697.08333333333,116683.25,125333.83333333333,141035.58333333334,154447.41666666666,171950.75,193315.75,216358.33333333334,236121.25,254792.5
2090,WA,King County,Data_5_bed,585366.25,565771.5,581838.3333333334,671552.0833333334,712899.5833333334,796320.3333333334,906464.0,999755.75,1117230.1666666667,1087313.6666666667,1146691.25
2091,CA,Los Angeles County,Data_5_bed,2047542.3333333333,2185859.1666666665,2421075.3333333335,2956524.3333333335,3446089.0,3992370.5833333335,4567960.916666667,5169876.083333333,5810814.916666667,6062553.666666667,6452314.083333333
2092,CA,Los Angeles County,Data_5_bed,506054.25,476942.5,462682.6666666667,526747.0,584281.5,602854.5,632139.0,670736.4166666666,708196.5,715985.5,749715.5
2093,IN,Hendricks County,Data_5_bed,263677.75,257544.66666666666,251708.25,258947.0,278772.0,284245.4166666667,293290.0,306354.5833333333,321756.4166666667,338361.8333333333,354101.9166666667
2094,NY,Queens County,Data_5_bed,728389.0833333334,747461.4166666666,739937.1666666666,790651.8333333334,850744.0833333334,961204.8333333334,1106504.1666666667,1214413.25,1298264.3333333333,1310830.1666666667,1285676.25
2095,CA,Los Angeles County,Data_5_bed,306881.5833333333,300342.0,306547.4166666667,351431.3333333333,384523.1666666667,421500.0833333333,461159.4166666667,500270.5833333333,547266.5833333334,580542.3333333334,625087.9166666666
2096,CA,Alameda County,Data_5_bed,602893.3333333334,568881.5833333334,561068.5833333334,695743.4166666666,794082.0833333334,847423.4166666666,899119.1666666666,947634.1666666666,1041683.9166666666,1025041.1666666666,1084310.9166666667
2097,TN,Shelby County,Data_5_bed,287844.5,277329.5,276896.25,279792.5,286688.4166666667,291060.5,299853.75,313506.5,329549.3333333333,343711.5,367048.5
2098,AL,Jefferson County,Data_5_bed,385366.9166666667,378775.5,368963.4166666667,386216.75,393228.0,402945.75,407643.1666666667,412908.1666666667,427706.75,442467.0833333333,462087.4166666667
2099,KY,Jefferson County,Data_5_bed,170210.33333333334,165576.0,163393.41666666666,164971.16666666666,170375.33333333334,171314.75,179197.66666666666,189450.0,200301.5,206445.41666666666,217702.83333333334
2100,VA,Chesterfield County,Data_5_bed,279945.1666666667,259871.0,255529.83333333334,263721.1666666667,271521.6666666667,274802.9166666667,278001.6666666667,290205.3333333333,297831.75,304242.4166666667,316851.4166666667
2101,CA,San Bernardino County,Data_5_bed,265182.3333333333,250306.16666666666,250366.5,291294.5833333333,333187.4166666667,341924.6666666667,357198.9166666667,376768.9166666667,401384.4166666667,407983.3333333333,433063.0833333333
2102,OR,Marion County,Data_5_bed,223840.25,196662.58333333334,188529.83333333334,197987.0,214036.58333333334,233265.08333333334,260032.75,290193.25,320783.0,345354.9166666667,361555.6666666667
2103,GA,Gordon County,Data_5_bed,179516.0,168348.83333333334,161019.66666666666,167972.75,180036.75,190208.83333333334,202302.58333333334,213227.91666666666,230262.58333333334,243485.58333333334,250278.08333333334
2104,TN,Shelby County,Data_5_bed,257939.33333333334,248768.33333333334,247776.0,245115.16666666666,244961.25,249749.08333333334,259539.83333333334,273819.25,288284.9166666667,303691.0,325871.0833333333
2105,PA,Dauphin County,Data_5_bed,360470.0833333333,344459.8333333333,325431.0833333333,340009.0833333333,342650.5,344463.8333333333,350453.25,360065.6666666667,364667.25,375472.8333333333,394300.6666666667
2106,IL,Cook County,Data_5_bed,661511.9166666666,608350.9166666666,587565.0833333334,611767.4166666666,657602.6666666666,714808.0,720029.0833333334,723964.0,733079.6666666666,713842.3333333334,689958.3333333334
2107,SC,Richland County,Data_5_bed,386089.6666666667,373321.3333333333,360107.5,365904.4166666667,365205.0,368856.25,387755.25,397866.5833333333,408501.1666666667,419099.4166666667,429134.9166666667
2109,IL,Cook County,Data_5_bed,638691.5,584300.0,572385.8333333334,615499.0833333334,669874.0833333334,678160.25,681983.0833333334,688779.5833333334,707546.25,702424.5,702651.3333333334
2110,NY,Kings County,Data_5_bed,1852234.25,1870236.5833333333,1979947.5833333333,2205624.5833333335,2523589.0833333335,2914696.1666666665,3017387.8333333335,3123081.75,3212831.9166666665,3207950.8333333335,3110631.1666666665
2111,NY,Saratoga County,Data_5_bed,325084.9166666667,316163.4166666667,317697.1666666667,321356.1666666667,325725.25,329861.25,340455.0,349220.75,347524.5833333333,349262.8333333333,364630.1666666667
2113,NV,Clark County,Data_5_bed,332274.9166666667,301399.3333333333,296121.0,346608.5,390481.4166666667,410737.9166666667,431009.75,457123.3333333333,511970.3333333333,531578.8333333334,552213.4166666666
2114,CA,Contra Costa County,Data_5_bed,1342378.4166666667,1292816.0,1346949.9166666667,1531854.8333333333,1738294.1666666667,1826558.4166666667,1811343.0,1919565.1666666667,2132354.6666666665,2145920.5,2216243.25
2115,KY,Jefferson County,Data_5_bed,181923.25,175803.75,173915.91666666666,176529.08333333334,181957.91666666666,184356.5,193036.66666666666,205598.66666666666,220070.41666666666,230409.16666666666,244663.16666666666
2116,MO,Saint Louis County,Data_5_bed,250399.41666666666,235633.16666666666,229323.08333333334,243635.58333333334,259391.75,266463.5833333333,278183.25,285905.9166666667,306961.0833333333,317009.5833333333,324927.0833333333
2117,LA,Ouachita Parish,Data_5_bed,286770.6666666667,282613.1666666667,284651.5833333333,288854.1666666667,292780.8333333333,319581.0,321742.5833333333,330818.0,334547.5,337630.0833333333,349742.6666666667
2118,CA,Sacramento County,Data_5_bed,325585.6666666667,313170.5833333333,316316.5,397108.5,447818.5833333333,463647.75,488610.5,523350.5,560599.8333333334,570501.25,604880.5
2119,MI,Wayne County,Data_5_bed,80592.0,68449.58333333333,76432.5,86437.33333333333,105482.75,122196.91666666667,133481.91666666666,143124.66666666666,154627.0,163574.41666666666,173577.75
2120,TX,Denton County,Data_5_bed,227207.66666666666,213771.08333333334,219616.16666666666,237596.75,256769.75,278171.9166666667,296408.0833333333,314805.0833333333,324653.5,326979.9166666667,329769.6666666667
2121,TN,Carter County,Data_5_bed,170258.41666666666,167882.0,168993.41666666666,174536.33333333334,182740.16666666666,191077.83333333334,200993.83333333334,211579.0,223644.66666666666,232405.25,239736.75
2122,UT,Weber County,Data_5_bed,275950.0,270769.6666666667,267154.5,286417.1666666667,297980.75,317236.5,342965.25,377336.75,411831.75,439180.0833333333,472463.25
2123,FL,Charlotte County,Data_5_bed,270766.5,242401.16666666666,248596.08333333334,267916.0833333333,291295.0833333333,305905.5833333333,330698.0833333333,350997.25,365203.5833333333,383596.1666666667,397695.1666666667
2124,NJ,Somerset County,Data_5_bed,624910.5833333334,618691.25,621683.0833333334,632520.8333333334,658529.0,654654.8333333334,668404.5,674906.6666666666,686364.0833333334,686104.6666666666,700015.3333333334
2125,CA,Butte County,Data_5_bed,499531.75,486011.5,482702.6666666667,535738.3333333334,580703.1666666666,574178.8333333334,593062.4166666666,612245.9166666666,646784.4166666666,717873.5833333334,734869.8333333334
2126,NY,Queens County,Data_5_bed,736346.9166666666,737616.5,740302.9166666666,777085.25,838972.75,920151.5,980827.9166666666,1056254.3333333333,1125993.8333333333,1141692.9166666667,1107487.3333333333
2127,IL,Macon County,Data_5_bed,135537.0,132205.0,132745.33333333334,133497.75,137370.33333333334,131217.58333333334,130281.83333333333,129060.16666666667,128298.25,130252.25,129888.0
2128,OH,Cuyahoga County,Data_5_bed,142147.0,128474.66666666667,118321.33333333333,122813.33333333333,123359.0,129341.58333333333,127281.16666666667,133502.41666666666,140577.16666666666,146517.08333333334,156988.66666666666
2129,CA,Los Angeles County,Data_5_bed,652703.4166666666,618673.5833333334,611914.5833333334,693906.6666666666,736824.25,777374.25,823804.1666666666,852029.8333333334,896770.0,910118.0,992803.3333333334
2130,CA,San Diego County,Data_5_bed,614747.0,569875.1666666666,569794.4166666666,636781.8333333334,679654.8333333334,693113.8333333334,735042.1666666666,771102.0833333334,805389.25,807549.3333333334,858679.0833333334
2131,GA,Fulton County,Data_5_bed,161457.83333333334,144027.5,141866.5,153200.5,157805.5,173282.83333333334,195521.16666666666,221044.83333333334,260658.75,279699.5833333333,297860.4166666667
2132,MD,Montgomery County,Data_5_bed,1081311.5,1094080.8333333333,1111257.4166666667,1181332.6666666667,1244880.4166666667,1268089.5,1270936.1666666667,1289101.1666666667,1330374.1666666667,1329305.6666666667,1372005.1666666667
2133,OK,Carter County,Data_5_bed,208690.5,205280.41666666666,211907.41666666666,224676.75,233180.75,244416.25,254740.91666666666,265440.3333333333,270734.6666666667,281293.5833333333,291729.1666666667
